actor_id,first_name,last_name,gender
5144,Nick,Alachiotis,M
5148,Rinaldo,Alacorn,M
5163,Roberto,Alagna,M
5168,Adin,Alai,M
5169,Faleolo,Alailima,M
5174,Michael (I),Alaimo,M
5186,Juan Carlos,Alaiz,M
5217,Roberto,Alamo,M
5221,Edgar,Alan Poe IV,M
5234,Devon,Alan,M
5257,Neil,Alan,M
5275,Dominic,Alan-Smith,M
5276,Luis,Alandy,M
5277,Bernard,Alane,M
5284,Camilo,Alanis,M
5296,Ricardo,Alaniz,M
5302,Alex,Alano,M
5309,Petros,Alantzas,M
5319,Felix,Alaralak,M
5320,Mark,Alaralak,M
5325,Jestoni,Alarcon,M
5339,Javier,Alarcón,M
5343,Juan Carlos,Alarcón,M
5347,Luis,Alarcón,M
5353,Juan,Alari,M
5365,Fatih,Alas,M
5367,Faoud,Alasaaf,M
5370,Joe,Alaskey,M
5375,Zeki,Alasya,M
5376,Markku,Alatalo,M
5380,Tapani,Alaterä,M
5394,Nikos,Alatzas,M
5399,Slobodan,Alavanja,M
5401,Sridhara,Alavattam,M
5419,Benjamin,Alazraki,M
5420,Carlos,Alazraqui,M
5424,Alberto,Alba,M
5425,Alfredo,Alba,M
5433,Héctor,Alba,M
5437,Juan,Alba,M
5453,Curro,Albaicín,M
5462,Michael (I),Albala,M
5463,Felipe,Albaladejo,M
5468,Javier,Albalá,M
5470,Carlo,Alban,M
5482,Antonio,Albanese,M
5487,Dennis,Albanese,M
5496,Michael (II),Albanese,M
5497,Tony,Albanese,M
5498,Vincenzo,Albanese,M
5508,Anthony,Albano,M
5512,Kevin,Albano,M
5516,Nelson,Albano,M
5519,Atom,Albany,M
5521,Isaiah,Albany,M
5530,Damon,Albarn,M
5538,Gerardo,Albarrán,M
5544,Paul,Albe,M
5550,Rasmus,Albeck,M
5558,Sergio,Albelli,M
5561,Patrick,Albenque,M
5564,Amerigo,Alberani,M
5567,Tristan,Alberda,M
5582,Joe,Alberico,M
5597,Chip,Albers,M
5607,Chava (III),Alberstein,M
5610,Charles,Albert Jr.,M
5612,Andrew,Albert,M
5613,Antonio,Albert,M
5617,Bálint,Albert,M
5619,Carlos (II),Albert,M
5623,David,Albert,M
5626,Eddie,Albert,M
5627,Edward (I),Albert,M
5630,Eugen,Albert,M
5638,Geoff (I),Albert,M
5639,Geoff (II),Albert,M
5646,James (I),Albert,M
5648,Jean-Jacques,Albert,M
5660,Kenny (I),Albert,M
5662,Marv,Albert,M
5667,Nick (II),Albert,M
5670,Otis Walter,Albert,M
5672,Péter,Albert,M
5677,Steve (I),Albert,M
5688,Giorgio,Albertazzi,M
5694,Fabio,Alberti,M
5697,Gigio,Alberti,M
5715,Matthieu,Albertini,M
5716,Michel,Albertini,M
5717,Patrice,Albertini,M
5745,Leo,Alberto,M
5746,Luis,Alberto,M
5758,Aaron J.,Alberts,M
5762,James,Alberts,M
5764,Jonathan (I),Alberts,M
5765,Kristoffer Berre,Alberts,M
5767,Michiel,Alberts,M
5768,Remco,Alberts,M
5788,Brad,Albetta,M
5799,Michi,Albin,M
5803,Stéphane,Albinet,M
5807,Jens,Albinus,M
5816,Mikel,Albisu,M
5818,Fernando,Albizu,M
5822,Mike,Albo,M
5825,Hugo,Albores,M
5830,Luis,Albornoz,M
5836,Olivier,Albou,M
5840,Vadim,Albrant,M
5845,Bernd,Albrecht,M
5852,J. Grant,Albrecht,M
5857,Matthew,Albrecht,M
5861,Richard,Albrecht,M
5868,Dennis,Albrecthsen,M
5875,Cory,Albright,M
5876,Dan,Albright,M
5878,David,Albright,M
5885,Joey,Albright,M
5895,Christian,Albrizio,M
5900,Ghazi,Albuliwi,M
5901,Milán,Albunovits,M
5908,Mickey,Albuquerque,M
5910,Sean,Albuquerque,M
5917,Toni,Albà,M
5930,Jesús,Alcaide,M
5934,Pedro,Alcaine,M
5943,Fernando (II),Alcalde,M
5956,Philippe,Alcan,M
5959,Tony,Alcantar,M
5983,Alfonso,Alcarez,M
5994,Eddie,Alcazar,M
5997,Daniel,Alcaíno,M
5998,Luis,Alcaíno,M
6007,Samir Muci,Alcici Júnior,M
6008,Pierre,Alcide,M
6009,Enrique,Alcides,M
6010,Javier,Alcina,M
6012,José Luis,Alcobendas,M
6025,Jon,Alcock,M
6044,Keith (I),Alcorn,M
6047,Wilson,Alcorn,M
6056,Nicola,Alcozer,M
6058,Jamie (I),Alcroft,M
6060,Antonio,Alcàntara,M
6061,Carlos,Alcántara,M
6064,Eduardo,Alcántara,M
6072,Damián,Alcázar,M
6075,Jorge,Alcázar,M
6077,Noé,Alcázar,M
6082,Ángel,Alcázar,M
6087,Miguel,Alcíbar,M
6088,Alfredo,Alcón,M
6092,Alan,Alda,M
6093,Antony,Alda,M
6097,Edward,Aldag,M
6098,Rolf,Aldag,M
6102,Carlos Israel,Aldama,M
6140,Bruno,Aldecosea,M
6141,Ignacio,Aldeguer,M
6144,Alfred,Alden,M
6153,Howard,Alden,M
6156,John (I),Alden,M
6160,Kory,Alden,M
6163,Norman,Alden,M
6203,Ralph J.,Alderman,M
6209,Bjarne,Aldershaab,M
6217,John,Alderton,M
6219,Terry,Alderton,M
6235,Richard,Aldis,M
6236,Brian,Aldiss,M
6247,Mark,Aldred,M
6251,Tom,Aldredge,M
6253,Ben,Aldrich,M
6257,Craig,Aldrich,M
6262,Evan,Aldrich,M
6269,Mark,Aldrich,M
6286,David (III),Aldridge,M
6291,Jim,Aldridge,M
6300,Buzz,Aldrin,M
6302,Mário,Aldrá,M
6303,Robert A.,Alduenda III,M
6304,Noe R.,Alduenda,M
6311,Guy,Ale,M
6314,Pasquale,Aleardi,M
6320,Iván,Aledo,M
6335,Luis,Alegre,M
6338,Oscar,Alegre,M
6348,Alonso,Alegría,M
6354,Zahl,Aleimi,M
6366,Kevin,Alejandro,M
6369,Maximillian,Alejandro,M
6371,Oliver,Alejandro,M
6379,Henri,Alekan,M
6387,Eugeniusz,Aleksa,M
6401,Dmitri,Aleksandrov,M
6404,Hristo,Aleksandrov,M
6437,Aleksandr,Alekseyev,M
6439,Aleksei (II),Alekseyev,M
6492,David,Aleman Ramirez,M
6501,Alberto,Alemanno,M
6509,Carlos,Alemán,M
6517,Ali,Alenandarane,M
6524,Patrick,Alencar,M
6531,Griff,Alenn,M
6534,Aki,Aleong,M
6535,Alessandro,Aleotti,M
6546,John,Ales,M
6552,Jean,Alesi,M
6561,Lorenzo,Alessandri,M
6571,Anthony,Alessandro,M
6574,Henry,Alessandroni,M
6581,Joseph (I),Alessi,M
6582,Joseph (III),Alessi,M
6583,Nino,Alessi,M
6597,Maurice,Alevy,M
6598,Everett,Alex,M
6602,Joshua,Alex,M
6609,Art,Alexakis,M
6610,Nick,Alexakos,M
6614,A.J.,Alexander,M
6616,Aaron (I),Alexander,M
6619,Alex (IV),Alexander,M
6631,Ben (II),Alexander,M
6638,Brandon,Alexander,M
6642,Bruce (I),Alexander,M
6643,Bruno,Alexander,M
6644,Bryce,Alexander,M
6658,Colin (II),Alexander,M
6664,Cradeaux,Alexander,M
6668,Daniel,Alexander,M
6671,Dave (IV),Alexander,M
6672,David (IV),Alexander,M
6677,David (XV),Alexander,M
6679,David James,Alexander,M
6680,Dawvd,Alexander,M
6683,Demetri,Alexander,M
6684,Dennis,Alexander,M
6685,Derick,Alexander,M
6688,Dimitri,Alexander,M
6698,Elliott (I),Alexander,M
6711,Flex,Alexander,M
6715,Frank (IV),Alexander,M
6745,Huey,Alexander,M
6762,Jason (I),Alexander,M
6765,Jeff (I),Alexander,M
6766,Jeff (IV),Alexander,M
6769,Jim (III),Alexander,M
6773,John (II),Alexander,M
6774,John (III),Alexander,M
6788,Kala,Alexander,M
6794,Kenny,Alexander,M
6795,Kenton,Alexander,M
6799,King,Alexander,M
6800,Kirk,Alexander,M
6815,Marc (I),Alexander,M
6816,Marc (III),Alexander,M
6819,Markus,Alexander,M
6841,Newell,Alexander,M
6869,Reynold 'Rene',Alexander,M
6900,Sasho,Alexander,M
6904,Sean (IV),Alexander,M
6924,Thomas,Alexander,M
6926,Tim (IV),Alexander,M
6928,Toby,Alexander,M
6932,Trey,Alexander,M
6937,W.B.,Alexander,M
6949,Pedro,Alexandra,M
6950,Alekos,Alexandrakis,M
6952,A.J.,Alexandrane,M
6966,José (I),Alexandre,M
6968,Laurent,Alexandre,M
6969,Manuel,Alexandre,M
6971,Michel,Alexandre,M
6989,Alex,Alexandrou,M
6993,Constantin,Alexandrov,M
6998,Sergei,Alexandrovitch,M
7003,George,Alexandru,M
7004,Ion,Alexandru,M
7008,Oncho,Alexanyan,M
7014,Adam,Alexi-Malle,M
7021,Alexis,Alexiou,M
7033,Jeremiah,Alexis,M
7040,Yuri,Alexis,M
7051,Walter,Alfaiate,M
7061,Robert,Alfano,M
7073,Héctor,Alfaro,M
7078,Marcelo,Alfaro,M
7101,Joseph (II),Alfieri,M
7104,Victor,Alfieri,M
7106,Jeffrey,Alfiero,M
7108,Kevin,Alfoldy,M
7124,Jim,Alfonso,M
7129,Kenny,Alfonso,M
7131,Mann,Alfonso,M
7133,Michael,Alfonso,M
7137,Satiago,Alfonso,M
7141,José Luis,Alfonzo,M
7142,Waverly W.,Alford II,M
7148,David,Alford,M
7169,James T.,Alfred,M
7180,Hans,Alfredson,M
7181,Tomas,Alfredson,M
7200,Oscar,Algarabel,M
7206,Miguel,Algarín,M
7218,Francisco,Algora,M
7223,Stéphane,Algoud,M
7225,Roland,Algrant,M
7255,Ahmad,Alhusari,M
7258,Cedi,Ali Rajah,M
7262,Abid,Ali,M
7264,Ahmad,Ali,M
7265,Ahmed Awad,Ali,M
7267,Alexander,Ali,M
7277,Azam,Ali,M
7278,Babar,Ali,M
7281,Chaman,Ali,M
7283,Christophe,Ali,M
7290,Hasani,Ali,M
7293,Husein,Ali,M
7294,Hyder (I),Ali,M
7296,Imran,Ali,M
7297,Imtiaz,Ali,M
7299,Ishrat,Ali,M
7300,Ismet,Ali,M
7310,Lucky,Ali,M
7322,Muhammad,Ali,M
7324,Murad,Ali,M
7328,Neat,Ali,M
7329,Nick,Ali,M
7334,Ramzan,Ali,M
7339,Safdar,Ali,M
7344,Sasa,Ali,M
7346,Shabbir,Ali,M
7350,Shawar,Ali,M
7354,Subhashini,Ali,M
7356,Tariq,Ali,M
7365,Zaid,Ali,M
7366,Mansoureh,Ali-Akbari,M
7375,Martin,Aliaga,M
7386,José,Alias,M
7401,Bozidar,Alic,M
7406,Casey,Alicino,M
7423,Xavier,Aliguer,M
7424,Senad,Alihodzic,M
7438,Giulio,Alimenti,M
7453,Nouraldine Mahamat,Alio,M
7458,Justin,Alioto,M
7460,Moritz,Alioto,M
7480,Kerem,Alisik,M
7482,Sadri (II),Alisik,M
7486,Fadil,Aliu,M
7493,William,Alix,M
7510,Kaim,Alizadeh,M
7517,Boris,Aljinovic,M
7525,Moe,Alkaff,M
7531,Mosko,Alkalai,M
7533,Erden,Alkan,M
7534,Hamdi,Alkan,M
7540,Caner,Alkaya,M
7544,Leo,Alkemade,M
7557,Xavier,Alkiza,M
7575,Naheem,Allah,M
7583,Jean (I),Allain,M
7593,Laurent,Allaire,M
7595,Noé,Allaire,M
7601,Tamerlan,Allakhverdiev,M
7604,Bouzid,Allam,M
7613,Bradley James,Allan,M
7617,Chas.,Allan,M
7618,Chick,Allan,M
7628,Harris,Allan,M
7636,Jacob,Allan,M
7640,Jay (II),Allan,M
7641,Jed,Allan,M
7672,Richard (III),Allan,M
7674,Richie,Allan,M
7681,Sean,Allan,M
7695,Mimmo,Allanprese,M
7703,Dennis,Allard,M
7706,Jacques,Allard,M
7707,Jason,Allard,M
7710,Mark (I),Allard,M
7727,Peter,Allas,M
7728,Kyle,Allatt,M
7733,David (I),Allcock,M
7734,David (II),Allcock,M
7739,Luke,Allder,M
7741,Greg,Alldredge,M
7746,Tommy,Allegood,M
7749,Corrado,Allegretta,M
7767,Carlo,Allemano,M
7770,Rex,Allen Jr.,M
7776,Alan (II),Allen,M
7782,Andrew James,Allen,M
7783,Andy,Allen,M
7795,Bernie (I),Allen,M
7799,Bill (V),Allen,M
7806,Brian (I),Allen,M
7811,Byron,Allen,M
7813,C.B.,Allen,M
7817,Carl (I),Allen,M
7822,Chad,Allen,M
7824,Chadwick,Allen,M
7828,Charles D.,Allen,M
7829,Charlie (II),Allen,M
7834,Chick,Allen,M
7838,Chris (VII),Allen,M
7849,Clay,Allen,M
7857,Corey W.,Allen,M
7861,Daniel,Allen,M
7863,Dann,Allen,M
7864,Danny,Allen,M
7865,Dave (I),Allen,M
7883,David B.,Allen,M
7886,David E.,Allen,M
7894,Dick (IV),Allen,M
7904,Doug (II),Allen,M
7909,Durward,Allen,M
7924,Emett,Allen,M
7927,Eric (VIII),Allen,M
7931,Fal,Allen,M
7938,Fred (IV),Allen,M
7954,George (III),Allen,M
7961,Greg (VIII),Allen,M
7981,Ivan (IV),Allen,M
7990,Jamal,Allen,M
7992,James (X),Allen,M
7997,Jason (I),Allen,M
8032,Jordan (I),Allen,M
8033,Jordan (II),Allen,M
8040,Keegan,Allen,M
8041,Keith (I),Allen,M
8045,Keith (VII),Allen,M
8048,Ken (VI),Allen,M
8053,Kent,Allen,M
8055,Kevin (I),Allen,M
8058,Kevin Scott,Allen,M
8069,LeRoy,Allen,M
8073,Lionel,Allen,M
8078,Lorne J.,Allen,M
8091,Mark (XV),Allen,M
8108,Michael (V),Allen,M
8112,Michael V.,Allen,M
8137,Phillip (II),Allen,M
8139,Quintin W.,Allen,M
8146,Ray (V),Allen,M
8154,Richard 'Pistol',Allen,M
8158,Richard (VI),Allen,M
8161,Richard (XV),Allen,M
8163,Richard H.,Allen,M
8164,Richard R.,Allen,M
8181,Robert (VI),Allen,M
8187,Robin (II),Allen,M
8188,Rocqueford,Allen,M
8208,Scott (II),Allen,M
8214,Sean (IV),Allen,M
8216,Sean Michael,Allen,M
8223,Simon (II),Allen,M
8228,Steve (I),Allen,M
8251,Tim (I),Allen,M
8255,Todd,Allen,M
8257,Tom (IX),Allen,M
8261,Tommy (I),Allen,M
8264,Tommy (IV),Allen,M
8265,Tony (I),Allen,M
8286,Woody,Allen,M
8298,Alfredo,Allende,M
8306,Natxo,Allende,M
8310,Salvador,Allende,M
8317,Jason,Allentoff,M
8319,Xavier,Allepuz,M
8322,Javier,Aller,M
8341,Luke,Alleva,M
8342,Al The,Alley Cat,M
8344,Brandon,Alley,M
8346,David Brian,Alley,M
8348,Jeremiah,Alley,M
8351,Robert,Alley,M
8357,Mark,Alleyne,M
8359,Tony,Alleyne,M
8362,Adam,Allfrey,M
8375,Peter,Allias,M
8378,Jovan,Allie,M
8379,Koby,Allie,M
8380,Sasha,Alliel,M
8384,Raul,Allikivi,M
8393,Morgan,Alling,M
8396,Laurent,Allinger,M
8400,Michael,Allinson,M
8405,Yves,Allion,M
8409,Anthony,Allison,M
8411,Ben,Allison,M
8412,Bill (I),Allison,M
8416,Bruce,Allison,M
8421,Don,Allison,M
8426,Frankie J.,Allison,M
8436,Keith,Allison,M
8439,Mose,Allison,M
8441,Ralph,Allison,M
8447,Thom,Allison,M
8449,Wayne,Allison,M
8462,Eric,Allman,M
8463,Gregg,Allman,M
8464,Marshall,Allman,M
8468,Seth,Allman,M
8478,Lucio,Allocca,M
8480,James,Allodi,M
8490,Ramón,Allonada,M
8491,Luk,Alloo,M
8497,Keith,Allott,M
8498,Abdel,Allouach,M
8500,Hichem,Allouachiche,M
8505,Daniel,Allouche,M
8506,David,Allouche,M
8511,Christopher,Allport,M
8513,Bruce,Allpress,M
8517,Corbin,Allred,M
8520,Mike,Allred,M
8530,John,Allsopp,M
8535,Wayne,Allwine,M
8547,Rob,Allyn,M
8555,Geoffrey,Alm,M
8573,Jorge,Almada,M
8579,Mário,Almada,M
8594,Fidel,Almansa,M
8613,Mirhan,Almayan,M
8625,Lasse,Almebäck,M
8636,Andrés,Almeida,M
8642,Corey,Almeida,M
8645,David,Almeida,M
8646,Enrique,Almeida,M
8658,João Emílio,Almeida,M
8663,Manuca,Almeida,M
8668,Mauro José Diniz,Almeida,M
8687,Alejandro,Almenares,M
8695,Germán,Almendros,M
8699,Mario,Almer,M
8700,Màrio,Almer,M
8711,Enrique,Almirante,M
8718,Gabriel,Almirón,M
8723,Archie,Almodovar,M
8725,Agustín,Almodóvar,M
8728,Pedro,Almodóvar,M
8732,Brent,Almond,M
8754,Eric,Almquist,M
8762,Björn,Almroth,M
8763,Ricardo,Alms,M
8768,Sándor,Almási,M
8774,Yannick,Alnet,M
8779,Chris,Alo,M
8780,Esela,Alo,M
8798,Gil,Alon,M
8799,Noam,Alon,M
8805,Jarmo,Alonen,M
8829,Alfredo,Alonso,M
8839,Carmelo,Alonso,M
8841,Daniel,Alonso,M
8847,Ernesto,Alonso,M
8860,Johnny,Alonso,M
8862,José (I),Alonso,M
8867,Juan (I),Alonso,M
8873,Laz,Alonso,M
8886,Oscar (II),Alonso,M
8896,Ramiro,Alonso,M
8900,Román,Alonso,M
8903,Steve,Alonso,M
8911,Frank S.,Alonzi,M
8916,Chinggoy,Alonzo,M
8925,Robert,Alonzo,M
8930,Gregory R.,Alosio,M
8931,Ryan,Alosio,M
8933,Jay,Alou Jr.,M
8936,Salah,Alouba,M
8942,Emanuel,Alp,M
8944,Jacob,Alp,M
8955,David,Alpay,M
8956,Akbulat,Alpayev,M
8957,Magomed,Alpayev,M
8960,Eugene,Alper,M
8967,Eric,Alperin,M
8968,Harvey J.,Alperin,M
8979,Arnie,Alpert,M
8990,Mike J.,Alpert,M
9002,Kevin,Alphonso,M
9012,Moukhamedjane,Alpisbaev,M
9046,Vitali,Alshansky,M
9047,Abdul,Alshawish,M
9062,Stu,Alson,M
9073,Jack,Alsted,M
9075,Bengt,Alsterlind,M
9080,David,Alston,M
9082,Hakim,Alston,M
9085,Jake,Alston,M
9096,Terry,Alston,M
9121,Waqas,Altaf,M
9123,Shmulik,Altal,M
9126,Pedro,Altamirano,M
9128,Vince,Altamore,M
9142,Burak,Altay,M
9147,Erik,Altemus,M
9171,Tom,Alter,M
9173,Emiliano,Altera,M
9175,Ernesto,Alterio,M
9176,Héctor,Alterio,M
9178,Idan,Alterman,M
9181,Steve,Alterman,M
9184,Steve,Altes,M
9220,Iskender,Altin,M
9224,Yousef,Altin,M
9225,Yusuf,Altin,M
9226,Hakan,Altiner,M
9232,Mustafa,Altioklar,M
9240,Allen,Altman,M
9244,Brian (II),Altman,M
9246,Bruce,Altman,M
9256,Harry,Altman,M
9258,Jeff,Altman,M
9262,Mark A.,Altman,M
9267,Robert (I),Altman,M
9275,Walter,Altman,M
9279,Garrett,Altmann,M
9288,Timothy,Altmeyer,M
9293,Trevor,Alto,M
9299,Txetxu,Altolaguirre,M
9300,Xegundo,Altolaguirre,M
9301,John L.,Altom,M
9305,Ron,Altomare,M
9306,Victor,Altomare,M
9310,Martín,Altomaro,M
9314,Jamie,Alton,M
9324,Eli,Altonio,M
9336,Mathew,Altschul,M
9338,Gal,Altschuler,M
9340,Seth,Altschull,M
9342,Alan,Altshuld,M
9345,Emre,Altug,M
9350,Julio,Altuna,M
9352,Roylan,Altunaga,M
9361,Paul,Alty,M
9362,Ýskender,Altýn,M
9377,Nohi,Alutinine,M
9383,Tony,Alva,M
9384,William,Alva,M
9400,Allen,Alvarado,M
9412,Daniel (II),Alvarado,M
9413,David (I),Alvarado,M
9418,Eddie,Alvarado,M
9441,Agustín,Alvardo,M
9452,Abraham,Alvarez,M
9459,Alcides,Alvarez,M
9467,Anthony,Alvarez,M
9474,Carlos A.,Alvarez,M
9477,Daniel,Alvarez,M
9478,Diego,Alvarez,M
9484,Fernando (II),Alvarez,M
9489,Gonzalo,Alvarez,M
9497,Joakim,Alvarez,M
9498,Joe,Alvarez,M
9505,José (I),Alvarez,M
9512,Kiko,Alvarez,M
9515,Lino,Alvarez,M
9531,Ricardo,Alvarez,M
9535,Roberto,Alvarez,M
9537,Ronnie,Alvarez,M
9538,Roy,Alvarez,M
9540,Salvador,Alvarez,M
9541,Santiago,Alvarez,M
9546,Wyatt,Alvarez,M
9549,Javier,Alvariño,M
9550,Manuel,Alvariño,M
9553,Daniel,Alvaro,M
9561,Gregory D.,Alvas,M
9563,Alex,Alvear,M
9574,Phillip,Alver,M
9575,Juan,Alverado,M
9583,Steven,Alverson,M
9585,Manoel Sebastião,Alves Filho,M
9588,Placido,Alves Neto,M
9589,Fernando,Alves Pinto,M
9592,Francisco,Alves Torres,M
9594,Adriano,Alves,M
9607,Bebeto,Alves,M
9611,Carlos (II),Alves,M
9645,Marcello 'Máscara',Alves,M
9662,Ruben,Alves,M
9664,Rui Pedro,Alves,M
9668,Suelen Marins,Alves,M
9669,Tony,Alves,M
9675,Ángel,Alves,M
9677,Clif,Alvey,M
9689,Martin C.,Alvillar,M
9690,Belkis,Alvillares,M
9711,Jan,Alvárez,M
9715,Luis Fernando,Alvés,M
9720,Fathi,Alwalidi,M
9721,Ali,Alwan,M
9722,Amir,Alwan,M
9728,Richard,Alwyn,M
9743,Walter,Alza,M
9750,Osvaldo Livio,Alzari,M
9751,Jairo,Alzate,M
9760,Nuri,Alço,M
9763,Christophe,Alévêque,M
9765,Jorge,Alí,M
9792,Newton Jaime,Amadeu,M
9794,Rambo,Amadeus,M
9801,Saïd,Amadis,M
9802,Chisco,Amado,M
9806,Martin,Amado,M
9813,Churri,Amador,M
9814,David,Amador,M
9815,Diego,Amador,M
9821,Kiki,Amador,M
9827,Rafael,Amador,M
9829,Ricardo,Amador,M
9846,Shinya,Amako,M
9856,Sergio,Amalfitano,M
9861,Mathieu,Amalric,M
9864,Ryo,Amamiya,M
9866,Eisei,Amamoto,M
9868,Master,Aman,M
9877,Vittorio,Amandola,M
9881,Ehsan,Amani,M
9884,Kofi,Amankwah,M
9894,Hiroaki,Amano,M
9901,Gabriel,Amantea,M
9914,Samuel,Amar,M
9921,Alexandre,Amaral,M
9922,Alfredo,Amaral,M
9928,Bob,Amaral,M
9929,Cacá,Amaral,M
9930,Carson John Frederick,Amaral,M
9946,Nelson,Amaral,M
9970,Alberto,Amarilla,M
9977,Abdellah,Amarjouf,M
9980,Frances,Amaro,M
10005,Jordi,Amat,M
10011,Puthichai,Amatayakul,M
10022,Alex,Amato,M
10023,Anthony,Amato,M
10024,Bruno,Amato,M
10027,Dan,Amato,M
10029,Domenico,Amato,M
10030,Fabiano,Amato,M
10031,Gaetano,Amato,M
10037,Gregory,Amato,M
10043,Massimiliano,Amato,M
10044,Max,Amato,M
10048,Orlando,Amato,M
10049,Ottavio,Amato,M
10055,Steven,Amato,M
10057,Tony,Amato,M
10061,Vincenzo (II),Amato,M
10062,Walter,Amato,M
10065,Ed,Amatrudo,M
10073,Bibek,Amatya,M
10078,Konstantinos,Amax,M
10089,Ricardo,Amaya,M
10094,Malecio,Amayao,M
10104,Sacha,Amback,M
10106,Aditya,Ambani,M
10111,Eric,Amber Sr.,M
10123,Henry,Ambert,M
10128,Matthieu,Amblard,M
10129,Lars,Amble,M
10154,Eric,Ambriz,M
10159,Stefano,Ambrogi,M
10165,Heinz,Ambrosch,M
10169,Chris (I),Ambrose,M
10170,Chris (II),Ambrose,M
10171,Chris John,Ambrose,M
10178,Joe (I),Ambrose,M
10181,Marc (II),Ambrose,M
10183,Paul (I),Ambrose,M
10185,Robert (II),Ambrose,M
10187,Stephen,Ambrose,M
10194,David,Ambrosi,M
10199,Michael,Ambrosini,M
10200,Philippe,Ambrosini,M
10215,Gyula,Ambrus,M
10221,Stig R.,Amdam,M
10230,Abraham,Amedeo,M
10231,Rosario,Amedeo,M
10234,John Patrick,Amedori,M
10238,Jorge,Ameer,M
10241,Rafi,Ameer,M
10253,Gil,Amelio,M
10268,Claudio,Amendola,M
10270,Frank,Amendola,M
10273,Tony (I),Amendola,M
10274,Don,Amendolia,M
10276,Sena Kwasi,Amengor,M
10281,Jeff,Ament,M
10283,Justin,Ament,M
10287,Derek,Amer,M
10295,Christian,Ameri,M
10304,Joseph,American Horse,M
10312,Erich,Amerkamp,M
10314,Harold,Amero,M
10318,Vladimir,Amerov,M
10329,Anthony,Ames,M
10343,Granville,Ames,M
10348,Jonathan,Ames,M
10350,Kenner,Ames,M
10366,Hans,Amesbauer,M
10378,Kwesi,Ameyaw,M
10379,Arturo,Amez,M
10387,Ikhbayar,Amgaabazar,M
10391,Najib,Amhali,M
10394,Franck,Amiach,M
10395,Ruben,Amian,M
10398,Bernard,Amiard,M
10402,Martin,Amic,M
10408,Greg,Amici,M
10410,Ben,Amick,M
10419,Robert,Amico,M
10421,Rick,Amicucci,M
10426,Erick,Amidor,M
10438,Toby,Amies,M
10439,José Antonio,Amieva,M
10448,Maurizio,Amigoni,M
10461,Péricles,Amin,M
10463,Alu,Amina,M
10465,Daniel,Aminatey,M
10470,Said,Amini,M
10472,Ait Ahmed Mohammed,Aminit,M
10481,Eduardo,Amir,M
10483,Guy,Amir,M
10487,Sean Flynn,Amir,M
10495,Amiran,Amiranashvili,M
10498,Amir,Amirandas,M
10511,Jon,Amirkhan,M
10518,Varujan,Amiryan,M
10519,Yuri,Amiryan,M
10521,Danny,Amis,M
10532,T. Henry,Amitai,M
10536,Christopher,Amitrano,M
10542,James,Amler,M
10555,Isa,Ammaq,M
10556,Samueli,Ammaq,M
10557,Hajri,Ammar,M
10560,Tahar,Ammari,M
10561,Claudio,Ammendola,M
10562,Pino,Ammendola,M
10576,Martin,Ammitsbøl,M
10590,Abdelilah,Ammor,M
10591,Mohamed,Ammor,M
10596,Martin,Ammundsen,M
10605,Kwame,Amoaku,M
10613,Luigi,Amodeo,M
10619,Stefano,Amodio,M
10622,Hakim,Amokrane,M
10623,Mustapha,Amokrane,M
10627,Henry,Amon,M
10634,Tony,Amoni,M
10642,Ed,Amor,M
10655,Senor,Amor,M
10659,Bobby,Amore,M
10665,John,Amorello,M
10678,Edgar,Amorim,M
10680,Otto,Amorim,M
10687,Luca,Amorosino,M
10693,Nic,Amoroso,M
10702,Michael L.,Amory,M
10710,Ángel (I),Amorós,M
10717,Charles,Amos,M
10718,Christopher D.,Amos,M
10719,David,Amos,M
10723,Hank,Amos,M
10724,Jack,Amos,M
10726,John (I),Amos,M
10730,Michael,Amos,M
10731,Patrick (II),Amos,M
10743,Cyrano,Amoule Rufin,M
10760,John,Amplas,M
10764,David,Amram,M
10765,Guy,Amram,M
10767,Che,Amran,M
10775,Sadashiv,Amrapurkar,M
10777,Mehdi,Amri,M
10785,Kiran,Amru,M
10795,Sean,Amsing,M
10800,Anthony,Amsterdam,M
10832,Dustin,Amy,M
10839,Marc,Amyot,M
10840,Shaun,Amyot,M
10845,Radu,Amzulescu,M
10849,Chico,Américo,M
10859,Seok-Hwan,An,M
10860,Tae-gun,An,M
10866,Doru,Ana,M
10872,Bill,Anagnos,M
10883,Tony,Anaman,M
10884,Giorgios,Anamateros,M
10887,Hiroshi,Anan,M
10890,Akshay,Anand,M
10891,Balu,Anand,M
10894,Dev,Anand,M
10895,Dinesh,Anand,M
10900,Karan,Anand,M
10901,Kulbhushan,Anand,M
10902,Mahesh,Anand,M
10904,Monish,Anand,M
10905,Raj,Anand,M
10911,Tarun,Anand,M
10912,Tinnu,Anand,M
10914,Vikas,Anand,M
10915,Vinay,Anand,M
10918,Jessy,Anani,M
10921,Joseph,Anania,M
10929,Karl,Ananiassen,M
10930,Leif Roger,Ananiassen,M
10934,Paiboon,Anansuwan,M
10935,Pramoedya,Ananta Toer,M
10938,Saeksun,Anantrakarnkit,M
10953,Karl,Anastasi,M
10969,Trey,Anastasio,M
10976,Nikola,Anastasov,M
10980,Ernie,Anastos,M
10986,Nick,Anavio,M
10989,Gabriel,Anaya,M
10991,Joey,Anaya,M
10992,Luis,Anaya,M
10994,Rafael,Anaya,M
